ID:  - Nombre:  - IP: 127.0.0.1; Archivo: usuario.php; Acción: Se hace login; Fecha: 28-11-2024; Hora: 17:23:55
1 - Software; Archivo: pagos.php; Acción: Recoger los medios de pago; Fecha: 28-11-2024; Hora: 08:01:22
1 - Software; Archivo: tarifaAloja.php; Acción: Lista las tarifas de alojamiento; Fecha: 28-11-2024; Hora: 08:01:23
1 - Software; Archivo: pagos.php; Acción: Recoger los medios de pago; Fecha: 28-11-2024; Hora: 08:06:18
1 - Software; Archivo: tarifaAloja.php; Acción: Lista las tarifas de alojamiento; Fecha: 28-11-2024; Hora: 08:06:18
1 - Software; Archivo: pagos.php; Acción: Recoger los medios de pago; Fecha: 28-11-2024; Hora: 08:10:04
1 - Software; Archivo: tarifaAloja.php; Acción: Lista las tarifas de alojamiento; Fecha: 28-11-2024; Hora: 08:10:04
1 - Software; Archivo: pagos.php; Acción: Recoger los medios de pago; Fecha: 28-11-2024; Hora: 08:10:30
1 - Software; Archivo: tarifaAloja.php; Acción: Lista las tarifas de alojamiento; Fecha: 28-11-2024; Hora: 08:10:31
1 - Software; Archivo: pagos.php; Acción: Recoger los medios de pago; Fecha: 28-11-2024; Hora: 08:11:19
1 - Software; Archivo: tarifaAloja.php; Acción: Lista las tarifas de alojamiento; Fecha: 28-11-2024; Hora: 08:11:19
1 - Software; Archivo: pagos.php; Acción: Recoger los medios de pago; Fecha: 28-11-2024; Hora: 08:11:59
1 - Software; Archivo: tarifaAloja.php; Acción: Lista las tarifas de alojamiento; Fecha: 28-11-2024; Hora: 08:11:59
1 - Software; Archivo: pagos.php; Acción: Recoger los medios de pago; Fecha: 28-11-2024; Hora: 08:12:17
1 - Software; Archivo: tarifaAloja.php; Acción: Lista las tarifas de alojamiento; Fecha: 28-11-2024; Hora: 08:12:17
1 - Software; Archivo: pagos.php; Acción: Recoger los medios de pago; Fecha: 28-11-2024; Hora: 08:12:46
1 - Software; Archivo: tarifaAloja.php; Acción: Lista las tarifas de alojamiento; Fecha: 28-11-2024; Hora: 08:12:47
1 - Software; Archivo: pagos.php; Acción: Recoger los medios de pago; Fecha: 28-11-2024; Hora: 08:13:00
1 - Software; Archivo: tarifaAloja.php; Acción: Lista las tarifas de alojamiento; Fecha: 28-11-2024; Hora: 08:13:01
1 - Software; Archivo: pagos.php; Acción: Recoger los medios de pago; Fecha: 28-11-2024; Hora: 08:13:09
1 - Software; Archivo: tarifaAloja.php; Acción: Lista las tarifas de alojamiento; Fecha: 28-11-2024; Hora: 08:13:09
1 - Software; Archivo: pagos.php; Acción: Recoger los medios de pago; Fecha: 28-11-2024; Hora: 08:14:05
1 - Software; Archivo: tarifaAloja.php; Acción: Lista las tarifas de alojamiento; Fecha: 28-11-2024; Hora: 08:14:05
1 - Software; Archivo: pagos.php; Acción: Recoger los medios de pago; Fecha: 28-11-2024; Hora: 08:17:19
1 - Software; Archivo: tarifaAloja.php; Acción: Lista las tarifas de alojamiento; Fecha: 28-11-2024; Hora: 08:17:20
1 - Software; Archivo: pagos.php; Acción: Recoger los medios de pago; Fecha: 28-11-2024; Hora: 08:17:40
1 - Software; Archivo: tarifaAloja.php; Acción: Lista las tarifas de alojamiento; Fecha: 28-11-2024; Hora: 08:17:41
1 - Software; Archivo: pagos.php; Acción: Recoger los medios de pago; Fecha: 28-11-2024; Hora: 08:17:54
1 - Software; Archivo: tarifaAloja.php; Acción: Lista las tarifas de alojamiento; Fecha: 28-11-2024; Hora: 08:17:55
1 - Software; Archivo: pagos.php; Acción: Recoger los medios de pago; Fecha: 28-11-2024; Hora: 08:18:13
1 - Software; Archivo: tarifaAloja.php; Acción: Lista las tarifas de alojamiento; Fecha: 28-11-2024; Hora: 08:18:13
1 - Software; Archivo: pagos.php; Acción: Recoger los medios de pago; Fecha: 28-11-2024; Hora: 08:18:25
1 - Software; Archivo: tarifaAloja.php; Acción: Lista las tarifas de alojamiento; Fecha: 28-11-2024; Hora: 08:18:25
1 - Software; Archivo: pagos.php; Acción: Recoger los medios de pago; Fecha: 28-11-2024; Hora: 08:19:13
1 - Software; Archivo: tarifaAloja.php; Acción: Lista las tarifas de alojamiento; Fecha: 28-11-2024; Hora: 08:19:13
1 - Software; Archivo: pagos.php; Acción: Recoger los medios de pago; Fecha: 28-11-2024; Hora: 08:19:38
1 - Software; Archivo: tarifaAloja.php; Acción: Lista las tarifas de alojamiento; Fecha: 28-11-2024; Hora: 08:19:39
1 - Software; Archivo: pagos.php; Acción: Recoger los medios de pago; Fecha: 28-11-2024; Hora: 08:19:53
1 - Software; Archivo: tarifaAloja.php; Acción: Lista las tarifas de alojamiento; Fecha: 28-11-2024; Hora: 08:19:53
1 - Software; Archivo: pagos.php; Acción: Recoger los medios de pago; Fecha: 28-11-2024; Hora: 08:21:25
1 - Software; Archivo: tarifaAloja.php; Acción: Lista las tarifas de alojamiento; Fecha: 28-11-2024; Hora: 08:21:26
1 - Software; Archivo: pagos.php; Acción: Recoger los medios de pago; Fecha: 28-11-2024; Hora: 08:24:59
1 - Software; Archivo: tarifaAloja.php; Acción: Lista las tarifas de alojamiento; Fecha: 28-11-2024; Hora: 08:24:59
1 - Software; Archivo: pagos.php; Acción: Recoger los medios de pago; Fecha: 28-11-2024; Hora: 08:25:57
1 - Software; Archivo: tarifaAloja.php; Acción: Lista las tarifas de alojamiento; Fecha: 28-11-2024; Hora: 08:25:58
1 - Software; Archivo: pagos.php; Acción: Recoger los medios de pago; Fecha: 28-11-2024; Hora: 08:28:32
1 - Software; Archivo: tarifaAloja.php; Acción: Lista las tarifas de alojamiento; Fecha: 28-11-2024; Hora: 08:28:32
1 - Software; Archivo: pagos.php; Acción: Recoger los medios de pago; Fecha: 28-11-2024; Hora: 08:29:49
1 - Software; Archivo: tarifaAloja.php; Acción: Lista las tarifas de alojamiento; Fecha: 28-11-2024; Hora: 08:29:49
1 - Software; Archivo: pagos.php; Acción: Recoger los medios de pago; Fecha: 28-11-2024; Hora: 08:34:48
1 - Software; Archivo: tarifaAloja.php; Acción: Lista las tarifas de alojamiento; Fecha: 28-11-2024; Hora: 08:34:49
1 - Software; Archivo: pagos.php; Acción: Recoger los medios de pago; Fecha: 28-11-2024; Hora: 08:41:21
1 - Software; Archivo: tarifaAloja.php; Acción: Lista las tarifas de alojamiento; Fecha: 28-11-2024; Hora: 08:41:21
1 - Software; Archivo: pagos.php; Acción: Recoger los medios de pago; Fecha: 28-11-2024; Hora: 08:44:15
1 - Software; Archivo: tarifaAloja.php; Acción: Lista las tarifas de alojamiento; Fecha: 28-11-2024; Hora: 08:44:15
1 - Software; Archivo: pagos.php; Acción: Recoger los medios de pago; Fecha: 28-11-2024; Hora: 08:46:40
1 - Software; Archivo: tarifaAloja.php; Acción: Lista las tarifas de alojamiento; Fecha: 28-11-2024; Hora: 08:46:40
1 - Software; Archivo: pagos.php; Acción: Recoger los medios de pago; Fecha: 28-11-2024; Hora: 08:47:14
1 - Software; Archivo: tarifaAloja.php; Acción: Lista las tarifas de alojamiento; Fecha: 28-11-2024; Hora: 08:47:15
1 - Software; Archivo: pagos.php; Acción: Recoger los medios de pago; Fecha: 28-11-2024; Hora: 08:54:40
1 - Software; Archivo: tarifaAloja.php; Acción: Lista las tarifas de alojamiento; Fecha: 28-11-2024; Hora: 08:54:40
