ID: 1 - Nombre: Software - IP: 192.168.31.3; Archivo: usuario.php; Acción: Se hace login; Fecha: 17-07-2025; Hora: 10:50:15
1 - Software; Archivo: pagos.php; Acción: Recoger los medios de pago; Fecha: 17-07-2025; Hora: 10:51:19
1 - Software; Archivo: tarifaAloja.php; Acción: Lista las tarifas de alojamiento; Fecha: 17-07-2025; Hora: 10:51:19
1 - Software; Archivo: tarifaAloja.php; Acción: Lista las tarifas de alojamiento; Fecha: 17-07-2025; Hora: 10:51:23
1 - Software; Archivo: tarifaAloja.php; Acción: Lista las tarifas de alojamiento; Fecha: 17-07-2025; Hora: 11:13:11
1 - Software; Archivo: tarifaAloja.php; Acción: Lista las tarifas de alojamiento; Fecha: 17-07-2025; Hora: 11:37:02
1 - Software; Archivo: pagos.php; Acción: Recoger los medios de pago; Fecha: 17-07-2025; Hora: 11:37:04
1 - Software; Archivo: tarifaAloja.php; Acción: Lista las tarifas de alojamiento; Fecha: 17-07-2025; Hora: 11:37:04
1 - Software; Archivo: tarifaAloja.php; Acción: Lista las tarifas de alojamiento; Fecha: 17-07-2025; Hora: 11:37:19
1 - Software; Archivo: tarifaAloja.php; Acción: Lista las tarifas de alojamiento; Fecha: 17-07-2025; Hora: 11:37:23
1 - Software; Archivo: pagos.php; Acción: Recoger los medios de pago; Fecha: 17-07-2025; Hora: 11:37:25
1 - Software; Archivo: tarifaAloja.php; Acción: Lista las tarifas de alojamiento; Fecha: 17-07-2025; Hora: 11:37:25
1 - Software; Archivo: tarifaAloja.php; Acción: Lista las tarifas de alojamiento; Fecha: 17-07-2025; Hora: 11:37:44
1 - Software; Archivo: tarifaAloja.php; Acción: Lista las tarifas de alojamiento; Fecha: 17-07-2025; Hora: 11:37:48
1 - Software; Archivo: pagos.php; Acción: Recoger los medios de pago; Fecha: 17-07-2025; Hora: 11:43:36
1 - Software; Archivo: tarifaAloja.php; Acción: Lista las tarifas de alojamiento; Fecha: 17-07-2025; Hora: 11:43:36
1 - Software; Archivo: pagos.php; Acción: Recoger los medios de pago; Fecha: 17-07-2025; Hora: 11:44:31
1 - Software; Archivo: tarifaAloja.php; Acción: Lista las tarifas de alojamiento; Fecha: 17-07-2025; Hora: 11:44:31
1 - Software; Archivo: tarifaAloja.php; Acción: Lista las tarifas de alojamiento; Fecha: 17-07-2025; Hora: 11:44:40
1 - Software; Archivo: tarifaAloja.php; Acción: Lista las tarifas de alojamiento; Fecha: 17-07-2025; Hora: 11:46:27
1 - Software; Archivo: pagos.php; Acción: Recoger los medios de pago; Fecha: 17-07-2025; Hora: 11:46:32
1 - Software; Archivo: tarifaAloja.php; Acción: Lista las tarifas de alojamiento; Fecha: 17-07-2025; Hora: 11:46:32
1 - Software; Archivo: tarifaAloja.php; Acción: Lista las tarifas de alojamiento; Fecha: 17-07-2025; Hora: 11:46:35
1 - Software; Archivo: tarifaAloja.php; Acción: Lista las tarifas de alojamiento; Fecha: 17-07-2025; Hora: 11:47:30
ID: 1 - Nombre: Software - IP: 192.168.31.3; Archivo: usuario.php; Acción: Se hace login; Fecha: 17-07-2025; Hora: 11:53:44
1 - Software; Archivo: tarifaAloja.php; Acción: Lista las tarifas de alojamiento; Fecha: 17-07-2025; Hora: 11:54:12
1 - Software; Archivo: personal_Edu.php; Acción: Lista los personales; Fecha: 17-07-2025; Hora: 11:56:02
