ID: 1 - Nombre: Software - IP: 192.168.31.89; Archivo: usuario.php; Acción: Se hace login; Fecha: 21-02-2025; Hora: 09:36:58
1 - Software; Archivo: pagos.php; Acción: Recoger los medios de pago; Fecha: 21-02-2025; Hora: 09:37:41
1 - Software; Archivo: tarifaAloja.php; Acción: Lista las tarifas de alojamiento; Fecha: 21-02-2025; Hora: 09:37:41
1 - Software; Archivo: pagos.php; Acción: Recoger los medios de pago; Fecha: 21-02-2025; Hora: 09:38:31
1 - Software; Archivo: tarifaAloja.php; Acción: Lista las tarifas de alojamiento; Fecha: 21-02-2025; Hora: 09:38:31
1 - Software; Archivo: pagos.php; Acción: Recoger los medios de pago; Fecha: 21-02-2025; Hora: 09:38:40
1 - Software; Archivo: tarifaAloja.php; Acción: Lista las tarifas de alojamiento; Fecha: 21-02-2025; Hora: 09:38:40
1 - Software; Archivo: pagos.php; Acción: Recoger los medios de pago; Fecha: 21-02-2025; Hora: 09:49:12
1 - Software; Archivo: tarifaAloja.php; Acción: Lista las tarifas de alojamiento; Fecha: 21-02-2025; Hora: 09:49:12
1 - Software; Archivo: pagos.php; Acción: Recoger los medios de pago; Fecha: 21-02-2025; Hora: 09:50:03
1 - Software; Archivo: tarifaAloja.php; Acción: Lista las tarifas de alojamiento; Fecha: 21-02-2025; Hora: 09:50:03
1 - Software; Archivo: pagos.php; Acción: Recoger los medios de pago; Fecha: 21-02-2025; Hora: 09:53:58
1 - Software; Archivo: tarifaAloja.php; Acción: Lista las tarifas de alojamiento; Fecha: 21-02-2025; Hora: 09:53:59
1 - Software; Archivo: pagos.php; Acción: Recoger los medios de pago; Fecha: 21-02-2025; Hora: 09:56:02
1 - Software; Archivo: tarifaAloja.php; Acción: Lista las tarifas de alojamiento; Fecha: 21-02-2025; Hora: 09:56:02
1 - Software; Archivo: personal_Edu.php; Acción: Lista los personales; Fecha: 21-02-2025; Hora: 10:14:59
1 - Software; Archivo: personal_Edu.php; Acción: Lista los personales; Fecha: 21-02-2025; Hora: 10:26:33
1 - Software; Archivo: personal_Edu.php; Acción: Lista los personales; Fecha: 21-02-2025; Hora: 10:26:37
1 - Software; Archivo: personal_Edu.php; Acción: Lista los personales; Fecha: 21-02-2025; Hora: 10:30:53
1 - Software; Archivo: personal_Edu.php; Acción: Lista los personales; Fecha: 21-02-2025; Hora: 10:30:57
1 - Software; Archivo: personal_Edu.php; Acción: Lista los personales; Fecha: 21-02-2025; Hora: 10:30:58
