ID: 0 - Nombre: Super - IP: 127.0.0.1; Archivo: empresa.php; Acción: Listar datos de empresa; Fecha: 06-11-2024; Hora: 11:46:40
ID: 0 - Nombre: Super - IP: 127.0.0.1; Archivo: empresa.php; Acción: Listar datos de empresa; Fecha: 06-11-2024; Hora: 12:12:44
ID: 0 - Nombre: Super - IP: 127.0.0.1; Archivo: empresa.php; Acción: Listar datos de empresa; Fecha: 06-11-2024; Hora: 12:16:25
ID: 0 - Nombre: Super - IP: 127.0.0.1; Archivo: empresa.php; Acción: Listar datos de empresa; Fecha: 06-11-2024; Hora: 12:16:56
ID: 0 - Nombre: Super - IP: 127.0.0.1; Archivo: empresa.php; Acción: Listar datos de empresa; Fecha: 06-11-2024; Hora: 12:18:53
ID: 0 - Nombre: Super - IP: 127.0.0.1; Archivo: empresa.php; Acción: Listar datos de empresa; Fecha: 06-11-2024; Hora: 12:21:51
ID: 0 - Nombre: Super - IP: 127.0.0.1; Archivo: empresa.php; Acción: Listar datos de empresa; Fecha: 06-11-2024; Hora: 12:23:46
ID: 0 - Nombre: Super - IP: 127.0.0.1; Archivo: empresa.php; Acción: Listar datos de empresa; Fecha: 06-11-2024; Hora: 12:24:55
ID: 0 - Nombre: Super - IP: 127.0.0.1; Archivo: empresa.php; Acción: Listar datos de empresa; Fecha: 06-11-2024; Hora: 12:25:16
ID: 0 - Nombre: Super - IP: 127.0.0.1; Archivo: empresa.php; Acción: Listar datos de empresa; Fecha: 06-11-2024; Hora: 12:25:33
ID: 0 - Nombre: Super - IP: 127.0.0.1; Archivo: empresa.php; Acción: Listar datos de empresa; Fecha: 06-11-2024; Hora: 12:26:22
ID: 0 - Nombre: Super - IP: 127.0.0.1; Archivo: empresa.php; Acción: Listar datos de empresa; Fecha: 06-11-2024; Hora: 12:26:38
ID: 0 - Nombre: Super - IP: 127.0.0.1; Archivo: empresa.php; Acción: Listar datos de empresa; Fecha: 06-11-2024; Hora: 12:26:45
