ID: 1 - Nombre: Software - IP: 192.168.31.3; Archivo: usuario.php; Acción: Se hace login; Fecha: 19-12-2025; Hora: 14:09:19
ID: 1 - Nombre: Software - IP: 192.168.31.3; Archivo: usuario.php; Acción: Se hace login; Fecha: 19-12-2025; Hora: 14:43:42
ID: 1 - Nombre: Software - IP: 192.168.31.3; Archivo: usuario.php; Acción: Se hace login; Fecha: 19-12-2025; Hora: 15:39:41
1 - Software; Archivo: pagos.php; Acción: Recoger los medios de pago; Fecha: 19-12-2025; Hora: 15:45:30
1 - Software; Archivo: tarifaAloja.php; Acción: Lista las tarifas de alojamiento; Fecha: 19-12-2025; Hora: 15:45:30
1 - Software; Archivo: pagos.php; Acción: Recoger los medios de pago; Fecha: 19-12-2025; Hora: 15:45:43
1 - Software; Archivo: tarifaAloja.php; Acción: Lista las tarifas de alojamiento; Fecha: 19-12-2025; Hora: 15:45:43
1 - Software; Archivo: pagos.php; Acción: Recoger los medios de pago; Fecha: 19-12-2025; Hora: 15:46:26
1 - Software; Archivo: tarifaAloja.php; Acción: Lista las tarifas de alojamiento; Fecha: 19-12-2025; Hora: 15:46:26
1 - Software; Archivo: pagos.php; Acción: Recoger los medios de pago; Fecha: 19-12-2025; Hora: 15:47:42
1 - Software; Archivo: tarifaAloja.php; Acción: Lista las tarifas de alojamiento; Fecha: 19-12-2025; Hora: 15:47:42
ID: 1 - Nombre: Software - IP: 192.168.31.3; Archivo: usuario.php; Acción: Se hace login; Fecha: 19-12-2025; Hora: 17:01:51
1 - Software; Archivo: pagos.php; Acción: Recoger los medios de pago; Fecha: 19-12-2025; Hora: 17:33:51
1 - Software; Archivo: tarifaAloja.php; Acción: Lista las tarifas de alojamiento; Fecha: 19-12-2025; Hora: 17:33:51
1 - Software; Archivo: pagos.php; Acción: Recoger los medios de pago; Fecha: 19-12-2025; Hora: 17:34:13
1 - Software; Archivo: tarifaAloja.php; Acción: Lista las tarifas de alojamiento; Fecha: 19-12-2025; Hora: 17:34:13
1 - Software; Archivo: tarifaAloja.php; Acción: Lista las tarifas de alojamiento; Fecha: 19-12-2025; Hora: 17:34:17
1 - Software; Archivo: pagos.php; Acción: Recoger los medios de pago; Fecha: 19-12-2025; Hora: 17:35:08
1 - Software; Archivo: tarifaAloja.php; Acción: Lista las tarifas de alojamiento; Fecha: 19-12-2025; Hora: 17:35:08
ID: 1 - Nombre: Software - IP: 192.168.31.3; Archivo: usuario.php; Acción: Se hace login; Fecha: 19-12-2025; Hora: 18:16:19
1 - Software; Archivo: pagos.php; Acción: Recoger los medios de pago; Fecha: 19-12-2025; Hora: 18:47:46
1 - Software; Archivo: tarifaAloja.php; Acción: Lista las tarifas de alojamiento; Fecha: 19-12-2025; Hora: 18:47:46
1 - Software; Archivo: tarifaAloja.php; Acción: Lista las tarifas de alojamiento; Fecha: 19-12-2025; Hora: 18:48:01
1 - Software; Archivo: pagos.php; Acción: Recoger los medios de pago; Fecha: 19-12-2025; Hora: 18:48:21
1 - Software; Archivo: tarifaAloja.php; Acción: Lista las tarifas de alojamiento; Fecha: 19-12-2025; Hora: 18:48:21
1 - Software; Archivo: pagos.php; Acción: Recoger los medios de pago; Fecha: 19-12-2025; Hora: 19:17:55
1 - Software; Archivo: tarifaAloja.php; Acción: Lista las tarifas de alojamiento; Fecha: 19-12-2025; Hora: 19:17:55
1 - Software; Archivo: tarifaAloja.php; Acción: Lista las tarifas de alojamiento; Fecha: 19-12-2025; Hora: 19:18:13
1 - Software; Archivo: pagos.php; Acción: Recoger los medios de pago; Fecha: 19-12-2025; Hora: 19:18:35
1 - Software; Archivo: tarifaAloja.php; Acción: Lista las tarifas de alojamiento; Fecha: 19-12-2025; Hora: 19:18:35
1 - Software; Archivo: pagos.php; Acción: Recoger los medios de pago; Fecha: 19-12-2025; Hora: 19:19:14
1 - Software; Archivo: tarifaAloja.php; Acción: Lista las tarifas de alojamiento; Fecha: 19-12-2025; Hora: 19:19:14
1 - Software; Archivo: pagos.php; Acción: Recoger los medios de pago; Fecha: 19-12-2025; Hora: 19:31:51
1 - Software; Archivo: tarifaAloja.php; Acción: Lista las tarifas de alojamiento; Fecha: 19-12-2025; Hora: 19:31:51
1 - Software; Archivo: tarifaAloja.php; Acción: Lista las tarifas de alojamiento; Fecha: 19-12-2025; Hora: 19:32:02
1 - Software; Archivo: pagos.php; Acción: Recoger los medios de pago; Fecha: 19-12-2025; Hora: 19:33:39
1 - Software; Archivo: tarifaAloja.php; Acción: Lista las tarifas de alojamiento; Fecha: 19-12-2025; Hora: 19:33:39
