ID: 1 - Nombre: Software - IP: 192.168.31.3; Archivo: usuario.php; Acción: Se hace login; Fecha: 18-06-2025; Hora: 00:09:57
ID: 7 - Nombre: José - IP: 192.168.31.3; Archivo: usuario.php; Acción: Se hace login; Fecha: 18-06-2025; Hora: 00:10:12
ID: 7 - Nombre: José - IP: 192.168.31.3; Archivo: usuario.php; Acción: Se hace login; Fecha: 18-06-2025; Hora: 00:11:16
ID: 7 - Nombre: José - IP: 192.168.31.3; Archivo: usuario.php; Acción: Se hace login; Fecha: 18-06-2025; Hora: 09:02:31
7 - José; Archivo: actividades.php; Acción: Lista las actividades de los adminitradores; Fecha: 18-06-2025; Hora: 09:02:39
7 - José; Archivo: actividades.php; Acción: Lista los alumnos apuntados en la actividad 6; Fecha: 18-06-2025; Hora: 09:02:58
7 - José; Archivo: actividades.php; Acción: Lista las actividades de los adminitradores; Fecha: 18-06-2025; Hora: 09:03:03
7 - José; Archivo: actividades.php; Acción: Lista los alumnos apuntados en la actividad 7; Fecha: 18-06-2025; Hora: 09:03:10
7 - José; Archivo: actividades.php; Acción: Lista las actividades de los adminitradores; Fecha: 18-06-2025; Hora: 09:03:47
ID: 1 - Nombre: Software - IP: 192.168.31.3; Archivo: usuario.php; Acción: Se hace login; Fecha: 18-06-2025; Hora: 09:04:48
1 - Software; Archivo: actividades.php; Acción: Lista las actividades de los adminitradores; Fecha: 18-06-2025; Hora: 09:04:50
1 - Software; Archivo: actividades.php; Acción: Inserta Actividades; Fecha: 18-06-2025; Hora: 09:05:55
1 - Software; Archivo: actividades.php; Acción: Lista las actividades de los adminitradores; Fecha: 18-06-2025; Hora: 09:05:58
ID: 7 - Nombre: José - IP: 192.168.31.3; Archivo: usuario.php; Acción: Se hace login; Fecha: 18-06-2025; Hora: 09:06:07
7 - José; Archivo: actividades.php; Acción: Lista las actividades de los adminitradores; Fecha: 18-06-2025; Hora: 09:06:21
7 - José; Archivo: actividades.php; Acción: Lista los alumnos apuntados en la actividad 9; Fecha: 18-06-2025; Hora: 09:06:32
7 - José; Archivo: actividades.php; Acción: Alumno 9 fue apuntado por José a la actividad 9; Fecha: 18-06-2025; Hora: 09:07:38
7 - José; Archivo: actividades.php; Acción: Lista los alumnos apuntados en la actividad 9; Fecha: 18-06-2025; Hora: 09:07:38
7 - José; Archivo: actividades.php; Acción: Lista las actividades de los adminitradores; Fecha: 18-06-2025; Hora: 09:08:30
ID: 1 - Nombre: Software - IP: 192.168.31.3; Archivo: usuario.php; Acción: Se hace login; Fecha: 18-06-2025; Hora: 09:08:51
ID: 7 - Nombre: José - IP: 192.168.31.3; Archivo: usuario.php; Acción: Se hace login; Fecha: 18-06-2025; Hora: 09:11:35
7 - José; Archivo: actividades.php; Acción: Lista las actividades de los adminitradores; Fecha: 18-06-2025; Hora: 09:12:00
7 - José; Archivo: actividades.php; Acción: Lista los alumnos apuntados en la actividad 6; Fecha: 18-06-2025; Hora: 09:12:41
7 - José; Archivo: actividades.php; Acción: Lista las actividades de los adminitradores; Fecha: 18-06-2025; Hora: 09:12:43
7 - José; Archivo: actividades.php; Acción: Lista los alumnos apuntados en la actividad 9; Fecha: 18-06-2025; Hora: 09:12:44
ID: 7 - Nombre: José - IP: 192.168.31.3; Archivo: usuario.php; Acción: Se hace login; Fecha: 18-06-2025; Hora: 09:14:40
7 - José; Archivo: actividades.php; Acción: Lista las actividades de los adminitradores; Fecha: 18-06-2025; Hora: 09:14:54
7 - José; Archivo: actividades.php; Acción: Lista los alumnos apuntados en la actividad 9; Fecha: 18-06-2025; Hora: 09:15:02
