ID:  - Nombre:  - IP: 192.168.31.89; Archivo: usuario.php; Acción: Se hace login; Fecha: 29-01-2025; Hora: 08:26:30
ID: 1 - Nombre: Software - IP: 192.168.31.89; Archivo: usuario.php; Acción: Se hace login; Fecha: 29-01-2025; Hora: 08:26:36
1 - Software; Archivo: pagos.php; Acción: Recoger los medios de pago; Fecha: 29-01-2025; Hora: 08:26:42
1 - Software; Archivo: tarifaAloja.php; Acción: Lista las tarifas de alojamiento; Fecha: 29-01-2025; Hora: 08:26:42
1 - Software; Archivo: pagos.php; Acción: Recoger los medios de pago; Fecha: 29-01-2025; Hora: 08:31:21
1 - Software; Archivo: tarifaAloja.php; Acción: Lista las tarifas de alojamiento; Fecha: 29-01-2025; Hora: 08:31:21
1 - Software; Archivo: pagos.php; Acción: Recoger los medios de pago; Fecha: 29-01-2025; Hora: 08:31:26
1 - Software; Archivo: tarifaAloja.php; Acción: Lista las tarifas de alojamiento; Fecha: 29-01-2025; Hora: 08:31:26
1 - Software; Archivo: pagos.php; Acción: Recoger los medios de pago; Fecha: 29-01-2025; Hora: 08:32:12
1 - Software; Archivo: tarifaAloja.php; Acción: Lista las tarifas de alojamiento; Fecha: 29-01-2025; Hora: 08:32:12
1 - Software; Archivo: pagos.php; Acción: Recoger los medios de pago; Fecha: 29-01-2025; Hora: 08:32:24
1 - Software; Archivo: tarifaAloja.php; Acción: Lista las tarifas de alojamiento; Fecha: 29-01-2025; Hora: 08:32:24
1 - Software; Archivo: pagos.php; Acción: Recoger los medios de pago; Fecha: 29-01-2025; Hora: 08:32:43
1 - Software; Archivo: tarifaAloja.php; Acción: Lista las tarifas de alojamiento; Fecha: 29-01-2025; Hora: 08:32:44
1 - Software; Archivo: pagos.php; Acción: Recoger los medios de pago; Fecha: 29-01-2025; Hora: 08:32:48
1 - Software; Archivo: tarifaAloja.php; Acción: Lista las tarifas de alojamiento; Fecha: 29-01-2025; Hora: 08:32:48
1 - Software; Archivo: pagos.php; Acción: Recoger los medios de pago; Fecha: 29-01-2025; Hora: 08:32:52
1 - Software; Archivo: tarifaAloja.php; Acción: Lista las tarifas de alojamiento; Fecha: 29-01-2025; Hora: 08:32:52
1 - Software; Archivo: pagos.php; Acción: Recoger los medios de pago; Fecha: 29-01-2025; Hora: 08:32:57
1 - Software; Archivo: tarifaAloja.php; Acción: Lista las tarifas de alojamiento; Fecha: 29-01-2025; Hora: 08:32:57
1 - Software; Archivo: pagos.php; Acción: Recoger los medios de pago; Fecha: 29-01-2025; Hora: 08:33:04
1 - Software; Archivo: tarifaAloja.php; Acción: Lista las tarifas de alojamiento; Fecha: 29-01-2025; Hora: 08:33:05
1 - Software; Archivo: tarifaAloja.php; Acción: Lista las tarifas de alojamiento; Fecha: 29-01-2025; Hora: 08:33:09
1 - Software; Archivo: tarifaAloja.php; Acción: Lista las tarifas de alojamiento; Fecha: 29-01-2025; Hora: 08:33:23
1 - Software; Archivo: tarifaAloja.php; Acción: Lista las tarifas de alojamiento; Fecha: 29-01-2025; Hora: 08:33:44
1 - Software; Archivo: pagos.php; Acción: Recoger los medios de pago; Fecha: 29-01-2025; Hora: 08:48:24
1 - Software; Archivo: tarifaAloja.php; Acción: Lista las tarifas de alojamiento; Fecha: 29-01-2025; Hora: 08:48:24
1 - Software; Archivo: pagos.php; Acción: Recoger los medios de pago; Fecha: 29-01-2025; Hora: 08:48:38
1 - Software; Archivo: tarifaAloja.php; Acción: Lista las tarifas de alojamiento; Fecha: 29-01-2025; Hora: 08:48:38
1 - Software; Archivo: tarifaAloja.php; Acción: Lista las tarifas de alojamiento; Fecha: 29-01-2025; Hora: 08:48:53
1 - Software; Archivo: pagos.php; Acción: Recoger los medios de pago; Fecha: 29-01-2025; Hora: 08:52:02
1 - Software; Archivo: tarifaAloja.php; Acción: Lista las tarifas de alojamiento; Fecha: 29-01-2025; Hora: 08:52:02
1 - Software; Archivo: pagos.php; Acción: Recoger los medios de pago; Fecha: 29-01-2025; Hora: 09:01:47
1 - Software; Archivo: tarifaAloja.php; Acción: Lista las tarifas de alojamiento; Fecha: 29-01-2025; Hora: 09:01:47
1 - Software; Archivo: pagos.php; Acción: Recoger los medios de pago; Fecha: 29-01-2025; Hora: 09:04:22
1 - Software; Archivo: tarifaAloja.php; Acción: Lista las tarifas de alojamiento; Fecha: 29-01-2025; Hora: 09:04:22
1 - Software; Archivo: pagos.php; Acción: Recoger los medios de pago; Fecha: 29-01-2025; Hora: 09:08:37
1 - Software; Archivo: tarifaAloja.php; Acción: Lista las tarifas de alojamiento; Fecha: 29-01-2025; Hora: 09:08:37
1 - Software; Archivo: pagos.php; Acción: Recoger los medios de pago; Fecha: 29-01-2025; Hora: 09:08:42
1 - Software; Archivo: tarifaAloja.php; Acción: Lista las tarifas de alojamiento; Fecha: 29-01-2025; Hora: 09:08:42
1 - Software; Archivo: pagos.php; Acción: Recoger los medios de pago; Fecha: 29-01-2025; Hora: 09:10:13
1 - Software; Archivo: tarifaAloja.php; Acción: Lista las tarifas de alojamiento; Fecha: 29-01-2025; Hora: 09:10:13
1 - Software; Archivo: pagos.php; Acción: Recoger los medios de pago; Fecha: 29-01-2025; Hora: 09:16:55
1 - Software; Archivo: tarifaAloja.php; Acción: Lista las tarifas de alojamiento; Fecha: 29-01-2025; Hora: 09:16:55
1 - Software; Archivo: pagos.php; Acción: Recoger los medios de pago; Fecha: 29-01-2025; Hora: 09:17:27
1 - Software; Archivo: tarifaAloja.php; Acción: Lista las tarifas de alojamiento; Fecha: 29-01-2025; Hora: 09:17:27
1 - Software; Archivo: pagos.php; Acción: Recoger los medios de pago; Fecha: 29-01-2025; Hora: 09:19:16
1 - Software; Archivo: tarifaAloja.php; Acción: Lista las tarifas de alojamiento; Fecha: 29-01-2025; Hora: 09:19:16
1 - Software; Archivo: tarifaAloja.php; Acción: Lista las tarifas de alojamiento; Fecha: 29-01-2025; Hora: 09:19:21
1 - Software; Archivo: pagos.php; Acción: Recoger los medios de pago; Fecha: 29-01-2025; Hora: 09:19:38
1 - Software; Archivo: tarifaAloja.php; Acción: Lista las tarifas de alojamiento; Fecha: 29-01-2025; Hora: 09:19:38
1 - Software; Archivo: pagos.php; Acción: Recoger los medios de pago; Fecha: 29-01-2025; Hora: 09:21:30
1 - Software; Archivo: tarifaAloja.php; Acción: Lista las tarifas de alojamiento; Fecha: 29-01-2025; Hora: 09:21:30
1 - Software; Archivo: pagos.php; Acción: Recoger los medios de pago; Fecha: 29-01-2025; Hora: 09:24:39
1 - Software; Archivo: tarifaAloja.php; Acción: Lista las tarifas de alojamiento; Fecha: 29-01-2025; Hora: 09:24:39
1 - Software; Archivo: pagos.php; Acción: Recoger los medios de pago; Fecha: 29-01-2025; Hora: 09:25:05
1 - Software; Archivo: tarifaAloja.php; Acción: Lista las tarifas de alojamiento; Fecha: 29-01-2025; Hora: 09:25:05
1 - Software; Archivo: pagos.php; Acción: Recoger los medios de pago; Fecha: 29-01-2025; Hora: 09:27:11
1 - Software; Archivo: tarifaAloja.php; Acción: Lista las tarifas de alojamiento; Fecha: 29-01-2025; Hora: 09:27:11
1 - Software; Archivo: pagos.php; Acción: Recoger los medios de pago; Fecha: 29-01-2025; Hora: 09:27:20
1 - Software; Archivo: tarifaAloja.php; Acción: Lista las tarifas de alojamiento; Fecha: 29-01-2025; Hora: 09:27:21
1 - Software; Archivo: pagos.php; Acción: Recoger los medios de pago; Fecha: 29-01-2025; Hora: 09:27:30
1 - Software; Archivo: tarifaAloja.php; Acción: Lista las tarifas de alojamiento; Fecha: 29-01-2025; Hora: 09:27:30
1 - Software; Archivo: pagos.php; Acción: Recoger los medios de pago; Fecha: 29-01-2025; Hora: 09:27:34
1 - Software; Archivo: tarifaAloja.php; Acción: Lista las tarifas de alojamiento; Fecha: 29-01-2025; Hora: 09:27:34
1 - Software; Archivo: pagos.php; Acción: Recoger los medios de pago; Fecha: 29-01-2025; Hora: 09:30:28
1 - Software; Archivo: tarifaAloja.php; Acción: Lista las tarifas de alojamiento; Fecha: 29-01-2025; Hora: 09:30:28
1 - Software; Archivo: pagos.php; Acción: Recoger los medios de pago; Fecha: 29-01-2025; Hora: 09:33:15
1 - Software; Archivo: tarifaAloja.php; Acción: Lista las tarifas de alojamiento; Fecha: 29-01-2025; Hora: 09:33:15
1 - Software; Archivo: pagos.php; Acción: Recoger los medios de pago; Fecha: 29-01-2025; Hora: 09:33:26
1 - Software; Archivo: tarifaAloja.php; Acción: Lista las tarifas de alojamiento; Fecha: 29-01-2025; Hora: 09:33:26
1 - Software; Archivo: tarifaAloja.php; Acción: Lista las tarifas de alojamiento; Fecha: 29-01-2025; Hora: 09:33:49
1 - Software; Archivo: pagos.php; Acción: Recoger los medios de pago; Fecha: 29-01-2025; Hora: 09:34:33
1 - Software; Archivo: tarifaAloja.php; Acción: Lista las tarifas de alojamiento; Fecha: 29-01-2025; Hora: 09:34:33
1 - Software; Archivo: pagos.php; Acción: Recoger los medios de pago; Fecha: 29-01-2025; Hora: 09:34:36
1 - Software; Archivo: tarifaAloja.php; Acción: Lista las tarifas de alojamiento; Fecha: 29-01-2025; Hora: 09:34:36
1 - Software; Archivo: pagos.php; Acción: Recoger los medios de pago; Fecha: 29-01-2025; Hora: 09:44:30
1 - Software; Archivo: tarifaAloja.php; Acción: Lista las tarifas de alojamiento; Fecha: 29-01-2025; Hora: 09:44:30
1 - Software; Archivo: pagos.php; Acción: Recoger los medios de pago; Fecha: 29-01-2025; Hora: 09:44:40
1 - Software; Archivo: tarifaAloja.php; Acción: Lista las tarifas de alojamiento; Fecha: 29-01-2025; Hora: 09:44:40
1 - Software; Archivo: pagos.php; Acción: Recoger los medios de pago; Fecha: 29-01-2025; Hora: 09:44:51
1 - Software; Archivo: tarifaAloja.php; Acción: Lista las tarifas de alojamiento; Fecha: 29-01-2025; Hora: 09:44:51
1 - Software; Archivo: tarifaAloja.php; Acción: Lista las tarifas de alojamiento; Fecha: 29-01-2025; Hora: 09:45:01
1 - Software; Archivo: pagos.php; Acción: Recoger los medios de pago; Fecha: 29-01-2025; Hora: 09:45:12
1 - Software; Archivo: tarifaAloja.php; Acción: Lista las tarifas de alojamiento; Fecha: 29-01-2025; Hora: 09:45:12
1 - Software; Archivo: pagos.php; Acción: Recoger los medios de pago; Fecha: 29-01-2025; Hora: 09:58:20
1 - Software; Archivo: tarifaAloja.php; Acción: Lista las tarifas de alojamiento; Fecha: 29-01-2025; Hora: 09:58:20
