ID: 1 - Nombre: Software - IP: 192.168.31.89; Archivo: usuario.php; Acción: Se hace login; Fecha: 13-01-2025; Hora: 08:22:09
1 - Software; Archivo: personal_Edu.php; Acción: Lista los personales; Fecha: 13-01-2025; Hora: 11:37:23
1 - Software; Archivo: personal_Edu.php; Acción: Lista los personales; Fecha: 13-01-2025; Hora: 11:44:58
ID:  - Nombre:  - IP: 192.168.31.89; Archivo: usuario.php; Acción: Se cambia la contraseña de: kltxn1o1sa91ed27d72611baa3274; Fecha: 13-01-2025; Hora: 12:23:57
ID: 3 - Nombre: Cris - IP: 192.168.31.89; Archivo: usuario.php; Acción: Se hace login Alumno; Fecha: 13-01-2025; Hora: 12:24:18
 - Software; Archivo: asistencia.php; Acción: Lista las asistencias; Fecha: 13-01-2025; Hora: 14:31:49
 - Software; Archivo: asistencia.php; Acción: Lista las asistencias; Fecha: 13-01-2025; Hora: 14:31:56
ID: 1 - Nombre: Software - IP: 192.168.31.89; Archivo: logout.php; Acción: Sesión cerrada; Fecha: 13-01-2025; Hora: 14:31:58
ID: 20 - Nombre: José - IP: 192.168.31.89; Archivo: usuario.php; Acción: Se hace login; Fecha: 13-01-2025; Hora: 14:32:42
ID: 20 - Nombre: José - IP: 192.168.31.89; Archivo: logout.php; Acción: Sesión cerrada; Fecha: 13-01-2025; Hora: 14:40:46
ID: 1 - Nombre: Software - IP: 192.168.31.89; Archivo: usuario.php; Acción: Se hace login; Fecha: 13-01-2025; Hora: 14:40:57
 - Software; Archivo: asistencia.php; Acción: Lista las asistencias; Fecha: 13-01-2025; Hora: 14:41:05
1 - Software; Archivo: personal_Edu.php; Acción: Lista los personales; Fecha: 13-01-2025; Hora: 14:41:12
1 - Software; Archivo: contrato.php; Acción: Interta un nuevo contrato ; Fecha: 13-01-2025; Hora: 15:41:50
1 - Software; Archivo: contrato.php; Acción: Interta un nuevo contrato ; Fecha: 13-01-2025; Hora: 15:41:50
