ID: 1 - Nombre: Software - IP: 192.168.31.3; Archivo: usuario.php; Acción: Se hace login; Fecha: 29-09-2025; Hora: 15:58:57
1 - Software; Archivo: alojamientos.php; Acción: Lista los alojamientos; Fecha: 29-09-2025; Hora: 16:06:32
1 - Software; Archivo: alojamientos.php; Acción: Lista los alojamientos; Fecha: 29-09-2025; Hora: 16:06:33
1 - Software; Archivo: alojamientos.php; Acción: Lista los alojamientos; Fecha: 29-09-2025; Hora: 16:06:33
1 - Software; Archivo: alojamientos.php; Acción: Lista los alojamientos; Fecha: 29-09-2025; Hora: 16:06:33
1 - Software; Archivo: alojamientos.php; Acción: Lista los alojamientos; Fecha: 29-09-2025; Hora: 16:06:36
1 - Software; Archivo: alojamientos.php; Acción: Lista los alojamientos; Fecha: 29-09-2025; Hora: 16:06:36
1 - Software; Archivo: alojamientos.php; Acción: Lista los alojamientos; Fecha: 29-09-2025; Hora: 16:06:36
1 - Software; Archivo: alojamientos.php; Acción: Lista los alojamientos; Fecha: 29-09-2025; Hora: 16:06:36
ID: 1 - Nombre: Software - IP: 192.168.31.3; Archivo: usuario.php; Acción: Se hace login; Fecha: 29-09-2025; Hora: 16:47:02
1 - Software; Archivo: pagos.php; Acción: Recoger los medios de pago; Fecha: 29-09-2025; Hora: 16:48:52
1 - Software; Archivo: tarifaAloja.php; Acción: Lista las tarifas de alojamiento; Fecha: 29-09-2025; Hora: 16:48:52
1 - Software; Archivo: alojamientos.php; Acción: Lista los alojamientos; Fecha: 29-09-2025; Hora: 16:48:55
1 - Software; Archivo: alojamientos.php; Acción: Lista los alojamientos; Fecha: 29-09-2025; Hora: 16:48:55
1 - Software; Archivo: alojamientos.php; Acción: Lista los alojamientos; Fecha: 29-09-2025; Hora: 16:48:55
1 - Software; Archivo: alojamientos.php; Acción: Lista los alojamientos; Fecha: 29-09-2025; Hora: 16:48:55
1 - Software; Archivo: pagos.php; Acción: Recoger los medios de pago; Fecha: 29-09-2025; Hora: 16:52:04
1 - Software; Archivo: tarifaAloja.php; Acción: Lista las tarifas de alojamiento; Fecha: 29-09-2025; Hora: 16:52:04
1 - Software; Archivo: actividades.php; Acción: Lista las actividades del usuario; Fecha: 29-09-2025; Hora: 16:52:08
1 - Software; Archivo: alojamientos.php; Acción: Se inserta un nuevo alumno; Fecha: 29-09-2025; Hora: 17:39:44
1 - Software; Archivo: alojamientos.php; Acción: Lista los alojamientos; Fecha: 29-09-2025; Hora: 17:39:46
1 - Software; Archivo: alojamientos.php; Acción: Lista los alojamientos; Fecha: 29-09-2025; Hora: 17:39:46
1 - Software; Archivo: alojamientos.php; Acción: Lista los alojamientos; Fecha: 29-09-2025; Hora: 17:39:46
1 - Software; Archivo: alojamientos.php; Acción: Lista los alojamientos; Fecha: 29-09-2025; Hora: 17:39:46
1 - Software; Archivo: alojamientos.php; Acción: Lista los alojamientos; Fecha: 29-09-2025; Hora: 17:39:52
1 - Software; Archivo: alojamientos.php; Acción: Lista los alojamientos; Fecha: 29-09-2025; Hora: 17:39:52
1 - Software; Archivo: alojamientos.php; Acción: Lista los alojamientos; Fecha: 29-09-2025; Hora: 17:39:52
1 - Software; Archivo: alojamientos.php; Acción: Lista los alojamientos; Fecha: 29-09-2025; Hora: 17:39:52
1 - Software; Archivo: alojamientos.php; Acción: Lista los alojamientos; Fecha: 29-09-2025; Hora: 17:40:03
1 - Software; Archivo: alojamientos.php; Acción: Lista los alojamientos; Fecha: 29-09-2025; Hora: 17:40:03
1 - Software; Archivo: alojamientos.php; Acción: Lista los alojamientos; Fecha: 29-09-2025; Hora: 17:40:03
1 - Software; Archivo: alojamientos.php; Acción: Lista los alojamientos; Fecha: 29-09-2025; Hora: 17:40:03
1 - Software; Archivo: alojamientos.php; Acción: Lista los alumnos inscritos en el alojamiento 3; Fecha: 29-09-2025; Hora: 17:40:09
1 - Software; Archivo: alojamientos.php; Acción: Lista los alojamientos; Fecha: 29-09-2025; Hora: 17:40:11
1 - Software; Archivo: alojamientos.php; Acción: Lista los alojamientos; Fecha: 29-09-2025; Hora: 17:40:11
1 - Software; Archivo: alojamientos.php; Acción: Lista los alojamientos; Fecha: 29-09-2025; Hora: 17:40:11
1 - Software; Archivo: alojamientos.php; Acción: Lista los alojamientos; Fecha: 29-09-2025; Hora: 17:40:11
1 - Software; Archivo: alojamientos.php; Acción: Lista los alumnos inscritos en el alojamiento 2; Fecha: 29-09-2025; Hora: 17:40:18
1 - Software; Archivo: alojamientos.php; Acción: Lista los alojamientos; Fecha: 29-09-2025; Hora: 17:40:20
1 - Software; Archivo: alojamientos.php; Acción: Lista los alojamientos; Fecha: 29-09-2025; Hora: 17:40:20
1 - Software; Archivo: alojamientos.php; Acción: Lista los alojamientos; Fecha: 29-09-2025; Hora: 17:40:20
1 - Software; Archivo: alojamientos.php; Acción: Lista los alojamientos; Fecha: 29-09-2025; Hora: 17:40:20
1 - Software; Archivo: alojamientos.php; Acción: Lista los alumnos inscritos en el alojamiento 1; Fecha: 29-09-2025; Hora: 17:40:22
1 - Software; Archivo: alojamientos.php; Acción: Lista los alojamientos; Fecha: 29-09-2025; Hora: 17:47:41
1 - Software; Archivo: alojamientos.php; Acción: Lista los alojamientos; Fecha: 29-09-2025; Hora: 17:47:41
1 - Software; Archivo: alojamientos.php; Acción: Lista los alojamientos; Fecha: 29-09-2025; Hora: 17:47:41
1 - Software; Archivo: alojamientos.php; Acción: Lista los alojamientos; Fecha: 29-09-2025; Hora: 17:47:41
1 - Software; Archivo: alojamientos.php; Acción: Lista los alojamientos; Fecha: 29-09-2025; Hora: 17:48:32
1 - Software; Archivo: alojamientos.php; Acción: Lista los alojamientos; Fecha: 29-09-2025; Hora: 17:48:32
1 - Software; Archivo: alojamientos.php; Acción: Lista los alojamientos; Fecha: 29-09-2025; Hora: 17:48:32
1 - Software; Archivo: alojamientos.php; Acción: Lista los alojamientos; Fecha: 29-09-2025; Hora: 17:48:32
1 - Software; Archivo: personal_Edu.php; Acción: Lista los personales; Fecha: 29-09-2025; Hora: 17:48:34
1 - Software; Archivo: tiposAloja_Edu.php; Acción: Lista los tipos de alojamiento ; Fecha: 29-09-2025; Hora: 17:48:43
1 - Software; Archivo: alojamientos.php; Acción: Lista los alojamientos; Fecha: 29-09-2025; Hora: 17:48:45
1 - Software; Archivo: alojamientos.php; Acción: Lista los alojamientos; Fecha: 29-09-2025; Hora: 17:48:45
1 - Software; Archivo: alojamientos.php; Acción: Lista los alojamientos; Fecha: 29-09-2025; Hora: 17:48:45
1 - Software; Archivo: alojamientos.php; Acción: Lista los alojamientos; Fecha: 29-09-2025; Hora: 17:48:45
1 - Software; Archivo: alojamientos.php; Acción: Lista los alumnos inscritos en el alojamiento 1; Fecha: 29-09-2025; Hora: 17:48:50
1 - Software; Archivo: alojamientos.php; Acción: Lista los alumnos inscritos en el alojamiento 1; Fecha: 29-09-2025; Hora: 17:50:48
1 - Software; Archivo: alojamientos.php; Acción: Lista los alumnos inscritos en el alojamiento 1; Fecha: 29-09-2025; Hora: 17:50:51
1 - Software; Archivo: alojamientos.php; Acción: Lista los alumnos inscritos en el alojamiento 1; Fecha: 29-09-2025; Hora: 17:50:52
1 - Software; Archivo: alojamientos.php; Acción: Lista los alumnos inscritos en el alojamiento 1; Fecha: 29-09-2025; Hora: 17:50:53
1 - Software; Archivo: alojamientos.php; Acción: Lista los alojamientos; Fecha: 29-09-2025; Hora: 17:51:19
1 - Software; Archivo: alojamientos.php; Acción: Lista los alojamientos; Fecha: 29-09-2025; Hora: 17:51:19
1 - Software; Archivo: alojamientos.php; Acción: Lista los alojamientos; Fecha: 29-09-2025; Hora: 17:51:19
1 - Software; Archivo: alojamientos.php; Acción: Lista los alojamientos; Fecha: 29-09-2025; Hora: 17:51:19
ID: 1 - Nombre: Software - IP: 85.51.12.82; Archivo: usuario.php; Acción: Se hace login; Fecha: 29-09-2025; Hora: 18:26:27
1 - Software; Archivo: alojamientos.php; Acción: Lista los alojamientos; Fecha: 29-09-2025; Hora: 18:26:31
1 - Software; Archivo: alojamientos.php; Acción: Lista los alojamientos; Fecha: 29-09-2025; Hora: 18:26:31
1 - Software; Archivo: alojamientos.php; Acción: Lista los alojamientos; Fecha: 29-09-2025; Hora: 18:26:32
1 - Software; Archivo: alojamientos.php; Acción: Lista los alojamientos; Fecha: 29-09-2025; Hora: 18:26:32
1 - Software; Archivo: alojamientos.php; Acción: Lista los alojamientos; Fecha: 29-09-2025; Hora: 18:32:29
1 - Software; Archivo: alojamientos.php; Acción: Lista los alojamientos; Fecha: 29-09-2025; Hora: 18:32:29
1 - Software; Archivo: alojamientos.php; Acción: Lista los alojamientos; Fecha: 29-09-2025; Hora: 18:32:29
1 - Software; Archivo: alojamientos.php; Acción: Lista los alojamientos; Fecha: 29-09-2025; Hora: 18:32:29
1 - Software; Archivo: alojamientos.php; Acción: Lista los alojamientos; Fecha: 29-09-2025; Hora: 18:51:53
1 - Software; Archivo: alojamientos.php; Acción: Lista los alojamientos; Fecha: 29-09-2025; Hora: 18:51:53
1 - Software; Archivo: alojamientos.php; Acción: Lista los alojamientos; Fecha: 29-09-2025; Hora: 18:51:53
1 - Software; Archivo: alojamientos.php; Acción: Lista los alojamientos; Fecha: 29-09-2025; Hora: 18:51:53
1 - Software; Archivo: alojamientos.php; Acción: Lista los alojamientos; Fecha: 29-09-2025; Hora: 18:53:58
1 - Software; Archivo: alojamientos.php; Acción: Lista los alojamientos; Fecha: 29-09-2025; Hora: 18:53:58
1 - Software; Archivo: alojamientos.php; Acción: Lista los alojamientos; Fecha: 29-09-2025; Hora: 18:53:58
1 - Software; Archivo: alojamientos.php; Acción: Lista los alojamientos; Fecha: 29-09-2025; Hora: 18:53:58
1 - Software; Archivo: pagos.php; Acción: Recoger los medios de pago; Fecha: 29-09-2025; Hora: 18:55:09
1 - Software; Archivo: tarifaAloja.php; Acción: Lista las tarifas de alojamiento; Fecha: 29-09-2025; Hora: 18:55:10
1 - Software; Archivo: pagos.php; Acción: Recoger los medios de pago; Fecha: 29-09-2025; Hora: 18:58:26
1 - Software; Archivo: tarifaAloja.php; Acción: Lista las tarifas de alojamiento; Fecha: 29-09-2025; Hora: 18:58:26
1 - Software; Archivo: alojamientos.php; Acción: Lista los alojamientos; Fecha: 29-09-2025; Hora: 18:58:45
1 - Software; Archivo: alojamientos.php; Acción: Lista los alojamientos; Fecha: 29-09-2025; Hora: 18:58:45
1 - Software; Archivo: alojamientos.php; Acción: Lista los alojamientos; Fecha: 29-09-2025; Hora: 18:58:45
1 - Software; Archivo: alojamientos.php; Acción: Lista los alojamientos; Fecha: 29-09-2025; Hora: 18:58:45
1 - Software; Archivo: pagos.php; Acción: Recoger los medios de pago; Fecha: 29-09-2025; Hora: 18:58:53
1 - Software; Archivo: tarifaAloja.php; Acción: Lista las tarifas de alojamiento; Fecha: 29-09-2025; Hora: 18:58:53
1 - Software; Archivo: alojamientos.php; Acción: Lista los alojamientos; Fecha: 29-09-2025; Hora: 19:07:20
1 - Software; Archivo: alojamientos.php; Acción: Lista los alojamientos; Fecha: 29-09-2025; Hora: 19:07:20
1 - Software; Archivo: alojamientos.php; Acción: Lista los alojamientos; Fecha: 29-09-2025; Hora: 19:07:20
1 - Software; Archivo: alojamientos.php; Acción: Lista los alojamientos; Fecha: 29-09-2025; Hora: 19:07:20
1 - Software; Archivo: alojamientos.php; Acción: Lista los alojamientos; Fecha: 29-09-2025; Hora: 19:07:25
1 - Software; Archivo: alojamientos.php; Acción: Lista los alojamientos; Fecha: 29-09-2025; Hora: 19:07:25
1 - Software; Archivo: alojamientos.php; Acción: Lista los alojamientos; Fecha: 29-09-2025; Hora: 19:07:25
1 - Software; Archivo: alojamientos.php; Acción: Lista los alojamientos; Fecha: 29-09-2025; Hora: 19:07:25
1 - Software; Archivo: tarifaAloja.php; Acción: Lista las tarifas de alojamiento; Fecha: 29-09-2025; Hora: 19:15:23
1 - Software; Archivo: alojamientos.php; Acción: Lista los alojamientos; Fecha: 29-09-2025; Hora: 19:16:08
1 - Software; Archivo: alojamientos.php; Acción: Lista los alojamientos; Fecha: 29-09-2025; Hora: 19:16:08
1 - Software; Archivo: alojamientos.php; Acción: Lista los alojamientos; Fecha: 29-09-2025; Hora: 19:16:08
1 - Software; Archivo: alojamientos.php; Acción: Lista los alojamientos; Fecha: 29-09-2025; Hora: 19:16:08
1 - Software; Archivo: alojamientos.php; Acción: Lista los alojamientos; Fecha: 29-09-2025; Hora: 19:16:18
1 - Software; Archivo: alojamientos.php; Acción: Lista los alojamientos; Fecha: 29-09-2025; Hora: 19:16:18
1 - Software; Archivo: alojamientos.php; Acción: Lista los alojamientos; Fecha: 29-09-2025; Hora: 19:16:18
1 - Software; Archivo: alojamientos.php; Acción: Lista los alojamientos; Fecha: 29-09-2025; Hora: 19:16:18
1 - Software; Archivo: tarifaAloja.php; Acción: Lista las tarifas de alojamiento; Fecha: 29-09-2025; Hora: 19:16:19
1 - Software; Archivo: tarifaAloja.php; Acción: Lista las tarifas de alojamiento; Fecha: 29-09-2025; Hora: 19:16:23
1 - Software; Archivo: pagos.php; Acción: Recoger los medios de pago; Fecha: 29-09-2025; Hora: 19:16:32
1 - Software; Archivo: tarifaAloja.php; Acción: Lista las tarifas de alojamiento; Fecha: 29-09-2025; Hora: 19:16:32
1 - Software; Archivo: alojamientos.php; Acción: Lista los alojamientos; Fecha: 29-09-2025; Hora: 19:16:51
1 - Software; Archivo: alojamientos.php; Acción: Lista los alojamientos; Fecha: 29-09-2025; Hora: 19:16:51
1 - Software; Archivo: alojamientos.php; Acción: Lista los alojamientos; Fecha: 29-09-2025; Hora: 19:16:51
1 - Software; Archivo: alojamientos.php; Acción: Lista los alojamientos; Fecha: 29-09-2025; Hora: 19:16:51
