ID:  - Nombre:  - IP: 127.0.0.1; Archivo: usuario.php; Acción: Se hace login; Fecha: 25-09-2024; Hora: 10:20:55
0 - Super; Archivo: tiposAloja_Edu.php; Acción: Lista los tipos de alojamiento ; Fecha: 25-09-2024; Hora: 10:27:48
ID: 0 - Nombre: Super - IP: 127.0.0.1; Archivo: usuario.php; Acción: Mostrar usuarios; Fecha: 25-09-2024; Hora: 10:27:52
ID: 0 - Nombre: Super - IP: 127.0.0.1; Archivo: transportes.php; Acción: Mostrar Ordenes; Fecha: 25-09-2024; Hora: 10:28:07
ID: 0 - Nombre: Super - IP: 127.0.0.1; Archivo: transportes.php; Acción: Mostrar Ordenes; Fecha: 25-09-2024; Hora: 10:28:29
ID: 0 - Nombre: Super - IP: 127.0.0.1; Archivo: transportes.php; Acción: Mostrar Ordenes; Fecha: 25-09-2024; Hora: 10:29:00
0 - Super; Archivo: tarifaAloja.php; Acción: Lista las tarifas de alojamiento; Fecha: 25-09-2024; Hora: 11:27:52
0 - Super; Archivo: medidasAloja.php; Acción: Lista las medidas de alojamiento; Fecha: 25-09-2024; Hora: 11:54:02
0 - Super; Archivo: tarifaAloja.php; Acción: Lista las tarifas de alojamiento; Fecha: 25-09-2024; Hora: 11:54:15
0 - Super; Archivo: tarifaAloja.php; Acción: Lista las tarifas de alojamiento; Fecha: 25-09-2024; Hora: 12:45:56
0 - Super; Archivo: tarifaAloja.php; Acción: Lista las tarifas de alojamiento; Fecha: 25-09-2024; Hora: 12:46:22
0 - Super; Archivo: tarifaAloja.php; Acción: Lista las tarifas de alojamiento; Fecha: 25-09-2024; Hora: 16:02:34
0 - Super; Archivo: tarifaAloja.php; Acción: Lista las tarifas de alojamiento; Fecha: 25-09-2024; Hora: 16:08:03
0 - Super; Archivo: tarifaAloja.php; Acción: Lista las tarifas de alojamiento; Fecha: 25-09-2024; Hora: 16:08:19
0 - Super; Archivo: tarifaAloja.php; Acción: Lista las tarifas de alojamiento; Fecha: 25-09-2024; Hora: 16:08:48
0 - Super; Archivo: tarifaAloja.php; Acción: Lista las tarifas de alojamiento; Fecha: 25-09-2024; Hora: 16:09:13
0 - Super; Archivo: tarifaAloja.php; Acción: Lista las tarifas de alojamiento; Fecha: 25-09-2024; Hora: 16:14:20
0 - Super; Archivo: tarifaAloja.php; Acción: Lista las tarifas de alojamiento; Fecha: 25-09-2024; Hora: 16:18:56
0 - Super; Archivo: tarifaAloja.php; Acción: Lista las tarifas de alojamiento; Fecha: 25-09-2024; Hora: 16:19:40
0 - Super; Archivo: tarifaAloja.php; Acción: Lista las tarifas de alojamiento; Fecha: 25-09-2024; Hora: 16:20:26
0 - Super; Archivo: tarifaAloja.php; Acción: Lista las tarifas de alojamiento; Fecha: 25-09-2024; Hora: 16:20:43
0 - Super; Archivo: tarifaAloja.php; Acción: Lista las tarifas de alojamiento; Fecha: 25-09-2024; Hora: 16:30:50
0 - Super; Archivo: tarifaAloja.php; Acción: Lista las tarifas de alojamiento; Fecha: 25-09-2024; Hora: 16:31:04
0 - Super; Archivo: tarifaAloja.php; Acción: Lista las tarifas de alojamiento; Fecha: 25-09-2024; Hora: 16:32:34
0 - Super; Archivo: tarifaAloja.php; Acción: Lista las tarifas de alojamiento; Fecha: 25-09-2024; Hora: 16:32:48
0 - Super; Archivo: tarifaAloja.php; Acción: Lista las tarifas de alojamiento; Fecha: 25-09-2024; Hora: 16:34:55
0 - Super; Archivo: tarifaAloja.php; Acción: Lista las tarifas de alojamiento; Fecha: 25-09-2024; Hora: 16:35:24
0 - Super; Archivo: tarifaAloja.php; Acción: Lista las tarifas de alojamiento; Fecha: 25-09-2024; Hora: 16:35:42
